Date,Open,High,Low,Close,Adj Close,Volume
2015-12-14,49.520000,52.770000,48.759998,49.959999,48.435833,53014000
2015-12-21,50.459999,52.650002,50.419998,52.259998,50.665665,24979600
2015-12-28,52.410000,52.720001,50.349998,50.689999,49.143559,20565700
2016-01-04,49.419998,49.750000,46.490002,46.610001,45.188038,59407700
2016-01-11,46.990002,47.500000,43.450001,44.500000,43.142406,63124800
2016-01-18,45.799999,47.490002,42.540001,46.759998,45.333454,60179100
2016-01-25,47.590000,47.619999,42.419998,44.290001,42.938812,54774400
2016-02-01,44.730000,45.580002,41.669998,42.009998,40.728363,51267500
2016-02-08,41.310001,43.779999,40.029999,42.990002,41.678474,56151400
2016-02-15,43.490002,47.150002,43.090000,46.720001,45.438335,39992700
2016-02-22,46.720001,49.450001,46.720001,47.860001,46.547066,51203100
2016-02-29,47.750000,49.250000,47.400002,48.669998,47.334839,42320500
2016-03-07,48.240002,48.480000,46.009998,47.689999,46.381721,45386300
2016-03-14,47.500000,50.299999,47.320000,50.049999,48.676983,35990600
2016-03-21,50.040001,50.500000,47.360001,47.840000,46.527607,38559300
2016-03-28,47.900002,50.080002,46.740002,47.009998,45.720383,39411200
2016-04-04,47.110001,48.320000,45.410000,46.290001,45.020130,36132600
2016-04-11,46.869999,49.799999,46.500000,47.500000,46.196941,55714100
2016-04-18,47.650002,47.650002,43.160000,44.619999,43.395943,58406200
2016-04-25,44.520000,44.880001,41.220001,41.669998,40.526871,56305800
2016-05-02,42.110001,43.200001,40.950001,42.040001,40.886723,60930000
2016-05-09,42.110001,43.310001,40.639999,41.599998,40.458790,52549800
2016-05-16,42.549999,44.660000,42.049999,43.099998,42.052685,53714400
2016-05-23,43.000000,44.110001,42.400002,43.119999,42.072197,36188300
2016-05-30,43.250000,43.709999,41.250000,41.570000,40.559864,42324600
2016-06-06,41.540001,42.810001,41.000000,42.040001,41.018436,51252000
2016-06-13,41.590000,41.700001,37.680000,38.009998,37.086365,60300700
2016-06-20,38.430000,39.160000,35.169998,35.180000,34.325138,65995400
2016-06-27,34.840000,37.000000,32.599998,36.770000,35.876503,84940600
2016-07-04,36.000000,37.750000,34.080002,37.369999,36.461922,50173700
2016-07-11,37.669998,41.349998,37.599998,39.980000,39.008495,79148100
2016-07-18,40.169998,41.220001,38.270000,38.959999,38.013283,54103400
2016-07-25,39.169998,39.900002,38.250000,38.750000,37.808388,42689900
2016-08-01,38.919998,39.509998,36.020000,37.669998,36.754631,56870900
2016-08-08,37.459999,38.240002,36.240002,36.349998,35.466709,43252400
2016-08-15,36.349998,37.529999,35.840000,36.770000,36.073616,50148900
2016-08-22,36.529999,37.130001,35.900002,36.090000,35.406498,40744500
2016-08-29,36.270000,37.599998,36.020000,37.169998,36.466042,46765400
2016-09-05,37.230000,39.389999,36.650002,37.750000,37.035057,46580200
2016-09-12,37.240002,38.590000,36.820000,37.290001,36.583767,37404400
