Date,Open,High,Low,Close,Adj Close,Volume
2015-05-25,40.610001,44.720001,40.549999,42.950001,42.950001,2545600
2015-06-01,43.130001,44.389999,40.529999,40.740002,40.740002,3546900
2015-06-08,42.150002,42.250000,27.709999,28.070000,28.070000,19182400
2015-06-15,28.100000,29.770000,26.530001,29.230000,29.230000,8178300
2015-06-22,29.559999,29.950001,27.750000,28.120001,28.120001,4931100
2015-06-29,28.070000,28.110001,25.330000,25.530001,25.530001,4645500
2015-07-06,25.290001,25.780001,23.040001,23.750000,23.750000,7022300
2015-07-13,24.010000,24.410000,21.809999,22.150000,22.150000,5863300
2015-07-20,22.129999,22.959999,21.600000,22.190001,22.190001,4440700
2015-07-27,22.360001,22.389999,20.860001,21.549999,21.549999,4205100
2015-08-03,22.510000,24.559999,19.080000,24.389999,24.389999,8788900
2015-08-10,24.389999,25.549999,24.209999,25.180000,25.180000,4983000
2015-08-17,25.250000,25.680000,21.760000,22.639999,22.639999,4026300
2015-08-24,21.700001,28.309999,21.000000,27.299999,27.299999,6871700
2015-08-31,27.430000,27.889999,25.900000,27.200001,27.200001,3367500
2015-09-07,27.400000,27.469999,25.080000,25.780001,25.780001,3134000
2015-09-14,25.740000,26.670000,25.000000,25.379999,25.379999,3444100
2015-09-21,25.730000,27.049999,24.340000,24.670000,24.670000,2680600
2015-09-28,24.590000,25.059999,22.459999,24.799999,24.799999,4412100
2015-10-05,24.700001,26.379999,24.389999,25.610001,25.610001,2523500
2015-10-12,25.850000,25.879999,23.299999,23.879999,23.879999,2471900
2015-10-19,23.879999,24.840000,22.570000,23.180000,23.180000,2657600
2015-10-26,23.110001,23.639999,21.020000,23.370001,23.370001,2394100
2015-11-02,23.360001,24.480000,22.850000,24.090000,24.090000,1857200
2015-11-09,24.180000,25.240000,21.930000,22.170000,22.170000,2748800
2015-11-16,22.170000,23.660000,19.820000,19.959999,19.959999,3323800
2015-11-23,19.920000,22.760000,19.870001,22.150000,22.150000,2210500
2015-11-30,22.080000,22.549999,18.030001,19.969999,19.969999,5613100
2015-12-07,19.770000,22.930000,19.600000,22.150000,22.150000,4401800
2015-12-14,22.040001,22.040001,19.049999,19.459999,19.459999,3798200
2015-12-21,19.719999,22.420000,19.320000,20.790001,20.790001,2635700
2015-12-28,20.650000,21.980000,20.110001,20.559999,20.559999,3538000
2016-01-04,20.480000,20.480000,17.959999,18.030001,18.030001,2631000
2016-01-11,18.090000,19.540001,16.879999,17.139999,17.139999,3742400
2016-01-18,17.209999,18.100000,16.270000,18.030001,18.030001,2954000
2016-01-25,18.100000,18.400000,16.450001,16.950001,16.950001,2784500
2016-02-01,17.000000,18.330000,16.270000,17.400000,17.400000,2353900
2016-02-08,17.170000,17.309999,14.560000,15.450000,15.450000,3560800
2016-02-15,15.830000,18.180000,15.060000,16.709999,16.709999,2931500
2016-02-22,17.209999,18.459999,16.440001,18.260000,18.260000,2881900
2016-02-29,17.940001,18.719999,17.000000,18.049999,18.049999,2880900
2016-03-07,18.129999,18.500000,16.510000,16.760000,16.760000,2905900
2016-03-14,16.790001,17.040001,14.590000,16.090000,16.090000,4939400
2016-03-21,16.090000,16.110001,14.600000,15.000000,15.000000,3451100
2016-03-28,15.330000,15.440000,14.500000,14.900000,14.900000,2300400
2016-04-04,15.000000,15.130000,14.050000,14.450000,14.450000,3630900
2016-04-11,14.560000,17.299999,14.250000,16.900000,16.900000,3674700
2016-04-18,16.610001,19.120001,16.360001,18.120001,18.120001,3894600
2016-04-25,18.180000,18.600000,16.250000,16.379999,16.379999,2488900
2016-05-02,16.430000,16.549999,13.260000,13.480000,13.480000,3767900
2016-05-09,14.020000,14.020000,11.030000,11.130000,11.130000,5751100
2016-05-16,11.390000,11.990000,10.520000,11.990000,11.990000,7312100
2016-05-23,12.080000,14.610000,11.420000,13.300000,13.300000,8010600
2016-05-30,13.270000,13.500000,12.420000,13.020000,13.020000,4260400
2016-06-06,12.810000,13.760000,12.370000,12.500000,12.500000,3291700
2016-06-13,12.580000,14.500000,11.820000,14.240000,14.240000,4076000
2016-06-20,14.300000,14.640000,12.820000,13.490000,13.490000,3625200
2016-06-27,13.330000,13.940000,12.120000,13.890000,13.890000,2503000
2016-07-04,13.630000,14.490000,12.720000,14.060000,14.060000,1792700
2016-07-11,13.950000,14.890000,13.520000,14.100000,14.100000,1968300
2016-07-18,14.170000,15.500000,14.040000,14.980000,14.980000,1812700
2016-07-25,14.860000,16.090000,14.680000,15.410000,15.410000,1889500
2016-08-01,15.330000,16.230000,14.260000,16.139999,16.139999,1796200
2016-08-08,16.209999,18.000000,15.710000,17.590000,17.590000,2444200
2016-08-15,17.510000,18.180000,16.020000,16.020000,16.020000,2237400
2016-08-22,15.980000,16.980000,13.720000,14.110000,14.110000,4382300
2016-08-29,14.260000,14.650000,13.300000,13.330000,13.330000,2450900
2016-09-05,13.390000,13.510000,12.210000,12.320000,12.320000,2405800
2016-09-12,12.110000,12.580000,11.550000,12.060000,12.060000,2007500
